Account_ID,Base_Hardware,Connected_Device_Count,Avg_Monthly_Data_Usage_GB,Data_Tier_Ceiling_Hits_6M,Upgrade_Page_Views_30D,Propensity_Score_Calculated,Marketing_Action_Segment,Actual_Upgrade_Occurred
IOT_ACC_077419,Video_Doorbell_Basic,3,1.44,2,0,29.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077420,Smart_Cam_Solo,2,4.89,5,0,74.4,Warm_Educational_Nurture,1
IOT_ACC_077421,Smart_Cam_Solo,9,2.06,0,0,36.8,Low_Propensity_Keep_Basic,0
IOT_ACC_077422,Smart_Cam_Solo,7,3.29,2,0,59.3,Warm_Educational_Nurture,0
IOT_ACC_077423,Video_Doorbell_Basic,3,2.42,0,0,27.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077424,Multi_Sensor_Hub,3,3.97,2,0,54.3,Warm_Educational_Nurture,1
IOT_ACC_077425,Smart_Cam_Solo,2,4.36,2,0,50.9,Warm_Educational_Nurture,1
IOT_ACC_077426,Video_Doorbell_Basic,7,2.9,2,2,64.8,Warm_Educational_Nurture,1
IOT_ACC_077427,Video_Doorbell_Basic,6,1.68,1,0,42.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077428,Multi_Sensor_Hub,4,1.64,2,0,35.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077429,Smart_Cam_Solo,2,2.95,0,1,38.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077430,Smart_Cam_Solo,1,3.01,0,2,39.4,Low_Propensity_Keep_Basic,1
IOT_ACC_077431,Smart_Cam_Solo,4,6.92,4,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077432,Smart_Cam_Solo,4,2.86,0,0,33.9,Low_Propensity_Keep_Basic,1
IOT_ACC_077433,Video_Doorbell_Basic,3,3.35,0,0,40.8,Low_Propensity_Keep_Basic,1
IOT_ACC_077434,Video_Doorbell_Basic,6,3.02,1,1,53.3,Warm_Educational_Nurture,1
IOT_ACC_077435,Multi_Sensor_Hub,4,4.71,5,1,86.3,Hot_Lead_Direct_Offer,1
IOT_ACC_077436,Smart_Cam_Solo,1,3.52,2,3,48.5,Warm_Educational_Nurture,0
IOT_ACC_077437,Smart_Cam_Solo,3,2.2,1,0,28.9,Low_Propensity_Keep_Basic,1
IOT_ACC_077438,Multi_Sensor_Hub,5,4.54,5,1,71.5,Warm_Educational_Nurture,0
IOT_ACC_077439,Smart_Cam_Solo,4,4.05,0,0,39.5,Low_Propensity_Keep_Basic,1
IOT_ACC_077440,Multi_Sensor_Hub,5,2.07,1,0,39.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077441,Smart_Cam_Solo,3,2.66,0,1,37.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077442,Smart_Cam_Solo,4,5.83,5,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077443,Video_Doorbell_Basic,2,1.28,2,1,21.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077444,Multi_Sensor_Hub,2,2.5,2,2,52.4,Warm_Educational_Nurture,0
IOT_ACC_077445,Smart_Cam_Solo,4,2.14,0,1,37.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077446,Smart_Cam_Solo,1,2.13,1,1,26.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077447,Smart_Cam_Solo,6,2.93,2,1,53.8,Warm_Educational_Nurture,0
IOT_ACC_077448,Smart_Cam_Solo,2,1.68,2,0,30.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077449,Video_Doorbell_Basic,5,1.34,1,0,28.6,Low_Propensity_Keep_Basic,1
IOT_ACC_077450,Video_Doorbell_Basic,3,1.86,0,1,36.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077451,Smart_Cam_Solo,3,5.97,3,0,74.2,Warm_Educational_Nurture,1
IOT_ACC_077452,Smart_Cam_Solo,2,2.84,1,1,38.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077453,Smart_Cam_Solo,2,1.42,1,0,21.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077454,Video_Doorbell_Basic,3,9.08,6,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077455,Smart_Cam_Solo,1,4.85,4,1,59.3,Warm_Educational_Nurture,0
IOT_ACC_077456,Multi_Sensor_Hub,5,2.19,1,0,36.2,Low_Propensity_Keep_Basic,0
IOT_ACC_077457,Multi_Sensor_Hub,3,8.31,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077458,Multi_Sensor_Hub,3,4.04,1,1,44.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077459,Multi_Sensor_Hub,3,7.92,6,2,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077460,Multi_Sensor_Hub,4,1.52,0,1,31.3,Low_Propensity_Keep_Basic,1
IOT_ACC_077461,Multi_Sensor_Hub,2,6.25,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077462,Multi_Sensor_Hub,3,1.6,0,0,23.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077463,Multi_Sensor_Hub,6,1.06,2,0,36.7,Low_Propensity_Keep_Basic,1
IOT_ACC_077464,Video_Doorbell_Basic,4,2.26,2,0,32.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077465,Multi_Sensor_Hub,1,6.2,3,4,95.8,Hot_Lead_Direct_Offer,1
IOT_ACC_077466,Video_Doorbell_Basic,5,5.14,3,3,69.6,Warm_Educational_Nurture,1
IOT_ACC_077467,Multi_Sensor_Hub,4,5.51,5,2,83.7,Hot_Lead_Direct_Offer,0
IOT_ACC_077468,Smart_Cam_Solo,3,1.12,0,0,13.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077469,Video_Doorbell_Basic,1,1.95,1,0,18.2,Low_Propensity_Keep_Basic,1
IOT_ACC_077470,Video_Doorbell_Basic,4,8.38,4,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077471,Smart_Cam_Solo,2,2.37,0,4,41.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077472,Smart_Cam_Solo,2,4.43,2,1,52.5,Warm_Educational_Nurture,0
IOT_ACC_077473,Multi_Sensor_Hub,3,6.55,5,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077474,Video_Doorbell_Basic,4,3.03,2,2,60.3,Warm_Educational_Nurture,1
IOT_ACC_077475,Video_Doorbell_Basic,1,4.38,0,2,46.7,Warm_Educational_Nurture,1
IOT_ACC_077476,Smart_Cam_Solo,2,6.35,3,2,66.1,Warm_Educational_Nurture,1
IOT_ACC_077477,Video_Doorbell_Basic,4,3.04,0,0,39.6,Low_Propensity_Keep_Basic,1
IOT_ACC_077478,Multi_Sensor_Hub,3,1.63,2,0,26.2,Low_Propensity_Keep_Basic,0
IOT_ACC_077479,Video_Doorbell_Basic,5,1.04,1,1,26.3,Low_Propensity_Keep_Basic,1
IOT_ACC_077480,Multi_Sensor_Hub,5,4.48,0,1,61.0,Warm_Educational_Nurture,1
IOT_ACC_077481,Multi_Sensor_Hub,4,2.45,1,1,45.4,Warm_Educational_Nurture,0
IOT_ACC_077482,Video_Doorbell_Basic,5,0.79,1,0,30.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077483,Video_Doorbell_Basic,5,3.34,1,4,57.6,Warm_Educational_Nurture,0
IOT_ACC_077484,Multi_Sensor_Hub,2,0.64,2,1,36.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077485,Smart_Cam_Solo,2,2.21,2,2,38.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077486,Video_Doorbell_Basic,4,5.14,4,3,90.3,Hot_Lead_Direct_Offer,1
IOT_ACC_077487,Multi_Sensor_Hub,1,5.17,3,2,61.3,Warm_Educational_Nurture,0
IOT_ACC_077488,Smart_Cam_Solo,4,2.14,0,1,29.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077489,Smart_Cam_Solo,5,2.58,2,2,54.7,Warm_Educational_Nurture,0
IOT_ACC_077490,Multi_Sensor_Hub,2,1.91,0,3,27.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077491,Multi_Sensor_Hub,4,6.32,6,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077492,Smart_Cam_Solo,3,3.68,1,0,44.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077493,Smart_Cam_Solo,1,6.05,6,1,87.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077494,Multi_Sensor_Hub,2,4.24,2,2,64.9,Warm_Educational_Nurture,1
IOT_ACC_077495,Multi_Sensor_Hub,4,7.06,3,9,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077496,Smart_Cam_Solo,6,4.73,6,0,88.5,Hot_Lead_Direct_Offer,1
IOT_ACC_077497,Multi_Sensor_Hub,4,1.92,2,1,40.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077498,Video_Doorbell_Basic,3,4.12,1,6,69.8,Warm_Educational_Nurture,1
IOT_ACC_077499,Video_Doorbell_Basic,3,3.61,0,1,49.3,Warm_Educational_Nurture,1
IOT_ACC_077500,Video_Doorbell_Basic,2,1.71,2,1,44.3,Low_Propensity_Keep_Basic,1
IOT_ACC_077501,Smart_Cam_Solo,3,3.9,0,2,50.7,Warm_Educational_Nurture,1
IOT_ACC_077502,Smart_Cam_Solo,1,3.48,1,1,40.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077503,Video_Doorbell_Basic,3,6.07,5,2,86.6,Hot_Lead_Direct_Offer,1
IOT_ACC_077504,Video_Doorbell_Basic,4,2.25,0,1,39.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077505,Multi_Sensor_Hub,3,5.97,6,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077506,Multi_Sensor_Hub,5,1.66,2,0,45.9,Warm_Educational_Nurture,1
IOT_ACC_077507,Smart_Cam_Solo,2,1.56,0,0,4.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077508,Smart_Cam_Solo,6,2.87,0,2,48.7,Warm_Educational_Nurture,0
IOT_ACC_077509,Video_Doorbell_Basic,3,4.46,2,2,81.5,Hot_Lead_Direct_Offer,1
IOT_ACC_077510,Multi_Sensor_Hub,2,2.58,0,3,31.9,Low_Propensity_Keep_Basic,1
IOT_ACC_077511,Multi_Sensor_Hub,2,3.58,0,3,48.7,Warm_Educational_Nurture,0
IOT_ACC_077512,Video_Doorbell_Basic,2,3.4,2,0,45.5,Warm_Educational_Nurture,0
IOT_ACC_077513,Multi_Sensor_Hub,4,4.02,2,0,52.8,Warm_Educational_Nurture,0
IOT_ACC_077514,Smart_Cam_Solo,2,1.65,0,0,19.2,Low_Propensity_Keep_Basic,0
IOT_ACC_077515,Smart_Cam_Solo,4,2.82,2,2,56.3,Warm_Educational_Nurture,0
IOT_ACC_077516,Smart_Cam_Solo,3,2.5,1,0,32.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077517,Video_Doorbell_Basic,2,3.69,1,2,47.4,Warm_Educational_Nurture,0
IOT_ACC_077518,Video_Doorbell_Basic,3,0.99,1,1,34.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077519,Smart_Cam_Solo,2,1.8,1,0,31.2,Low_Propensity_Keep_Basic,0
IOT_ACC_077520,Smart_Cam_Solo,2,1.79,2,1,36.4,Low_Propensity_Keep_Basic,1
IOT_ACC_077521,Multi_Sensor_Hub,3,5.68,3,3,80.2,Hot_Lead_Direct_Offer,1
IOT_ACC_077522,Video_Doorbell_Basic,2,6.75,5,1,83.1,Hot_Lead_Direct_Offer,1
IOT_ACC_077523,Smart_Cam_Solo,7,3.72,0,2,53.9,Warm_Educational_Nurture,1
IOT_ACC_077524,Video_Doorbell_Basic,3,3.11,0,1,38.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077525,Video_Doorbell_Basic,3,5.18,3,4,78.3,Hot_Lead_Direct_Offer,1
IOT_ACC_077526,Video_Doorbell_Basic,3,5.66,5,2,91.5,Hot_Lead_Direct_Offer,1
IOT_ACC_077527,Smart_Cam_Solo,4,6.54,5,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077528,Multi_Sensor_Hub,1,3.36,2,2,49.9,Warm_Educational_Nurture,1
IOT_ACC_077529,Smart_Cam_Solo,5,6.15,3,1,77.4,Hot_Lead_Direct_Offer,1
IOT_ACC_077530,Smart_Cam_Solo,2,4.29,0,2,50.6,Warm_Educational_Nurture,0
IOT_ACC_077531,Video_Doorbell_Basic,2,3.91,0,1,42.8,Low_Propensity_Keep_Basic,1
IOT_ACC_077532,Multi_Sensor_Hub,4,3.79,2,2,56.3,Warm_Educational_Nurture,0
IOT_ACC_077533,Smart_Cam_Solo,5,6.83,4,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077534,Smart_Cam_Solo,3,1.99,0,0,25.6,Low_Propensity_Keep_Basic,1
IOT_ACC_077535,Smart_Cam_Solo,3,1.62,0,0,24.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077536,Multi_Sensor_Hub,1,2.26,2,3,46.5,Warm_Educational_Nurture,1
IOT_ACC_077537,Video_Doorbell_Basic,3,8.3,6,1,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077538,Multi_Sensor_Hub,2,5.27,3,1,63.1,Warm_Educational_Nurture,1
IOT_ACC_077539,Smart_Cam_Solo,3,3.53,1,1,50.4,Warm_Educational_Nurture,0
IOT_ACC_077540,Smart_Cam_Solo,4,4.25,2,2,61.0,Warm_Educational_Nurture,0
IOT_ACC_077541,Video_Doorbell_Basic,2,4.1,2,2,68.0,Warm_Educational_Nurture,1
IOT_ACC_077542,Smart_Cam_Solo,4,8.45,4,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077543,Smart_Cam_Solo,3,4.14,2,1,59.9,Warm_Educational_Nurture,0
IOT_ACC_077544,Multi_Sensor_Hub,2,2.92,0,0,32.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077545,Smart_Cam_Solo,3,3.32,0,0,43.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077546,Multi_Sensor_Hub,4,4.48,2,0,63.5,Warm_Educational_Nurture,1
IOT_ACC_077547,Smart_Cam_Solo,1,5.57,4,1,72.1,Warm_Educational_Nurture,1
IOT_ACC_077548,Multi_Sensor_Hub,7,2.07,1,1,44.3,Low_Propensity_Keep_Basic,1
IOT_ACC_077549,Video_Doorbell_Basic,2,3.45,2,4,55.8,Warm_Educational_Nurture,0
IOT_ACC_077550,Multi_Sensor_Hub,6,2.44,0,0,35.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077551,Multi_Sensor_Hub,3,3.67,1,1,41.8,Low_Propensity_Keep_Basic,1
IOT_ACC_077552,Multi_Sensor_Hub,5,1.89,0,3,43.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077553,Multi_Sensor_Hub,3,2.55,1,1,47.7,Warm_Educational_Nurture,0
IOT_ACC_077554,Video_Doorbell_Basic,2,2.6,0,1,21.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077555,Multi_Sensor_Hub,4,5.72,6,1,91.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077556,Multi_Sensor_Hub,5,2.59,0,4,50.9,Warm_Educational_Nurture,1
IOT_ACC_077557,Video_Doorbell_Basic,2,2.17,2,1,39.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077558,Multi_Sensor_Hub,4,1.92,1,1,38.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077559,Multi_Sensor_Hub,4,1.63,1,1,40.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077560,Video_Doorbell_Basic,3,3.09,0,3,44.1,Low_Propensity_Keep_Basic,1
IOT_ACC_077561,Smart_Cam_Solo,4,1.44,0,1,29.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077562,Smart_Cam_Solo,4,3.99,0,2,56.5,Warm_Educational_Nurture,1
IOT_ACC_077563,Video_Doorbell_Basic,4,1.78,1,2,43.7,Low_Propensity_Keep_Basic,1
IOT_ACC_077564,Multi_Sensor_Hub,2,6.0,3,4,88.2,Hot_Lead_Direct_Offer,1
IOT_ACC_077565,Smart_Cam_Solo,6,1.85,0,1,35.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077566,Video_Doorbell_Basic,3,1.96,1,1,32.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077567,Multi_Sensor_Hub,4,2.31,1,3,43.1,Low_Propensity_Keep_Basic,1
IOT_ACC_077568,Smart_Cam_Solo,5,1.91,0,1,29.9,Low_Propensity_Keep_Basic,0
IOT_ACC_077569,Multi_Sensor_Hub,5,3.05,2,0,60.0,Warm_Educational_Nurture,1
IOT_ACC_077570,Video_Doorbell_Basic,2,2.79,0,2,27.4,Low_Propensity_Keep_Basic,1
IOT_ACC_077571,Smart_Cam_Solo,5,3.44,2,0,54.3,Warm_Educational_Nurture,1
IOT_ACC_077572,Smart_Cam_Solo,7,3.28,0,1,64.7,Warm_Educational_Nurture,0
IOT_ACC_077573,Multi_Sensor_Hub,4,5.45,6,2,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077574,Video_Doorbell_Basic,8,6.64,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077575,Video_Doorbell_Basic,2,2.6,0,0,21.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077576,Video_Doorbell_Basic,5,1.37,1,0,28.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077577,Smart_Cam_Solo,4,4.37,2,0,62.7,Warm_Educational_Nurture,1
IOT_ACC_077578,Smart_Cam_Solo,6,2.94,0,1,46.1,Warm_Educational_Nurture,1
IOT_ACC_077579,Multi_Sensor_Hub,3,1.4,2,1,43.1,Low_Propensity_Keep_Basic,1
IOT_ACC_077580,Smart_Cam_Solo,5,2.87,0,2,47.3,Warm_Educational_Nurture,1
IOT_ACC_077581,Multi_Sensor_Hub,6,6.89,3,2,98.5,Hot_Lead_Direct_Offer,1
IOT_ACC_077582,Multi_Sensor_Hub,3,2.84,0,1,43.8,Low_Propensity_Keep_Basic,0
IOT_ACC_077583,Video_Doorbell_Basic,3,1.21,2,0,29.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077584,Smart_Cam_Solo,5,4.48,0,2,58.5,Warm_Educational_Nurture,1
IOT_ACC_077585,Smart_Cam_Solo,4,0.89,2,0,30.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077586,Video_Doorbell_Basic,2,2.75,1,2,45.1,Warm_Educational_Nurture,1
IOT_ACC_077587,Smart_Cam_Solo,5,5.96,5,1,92.1,Hot_Lead_Direct_Offer,1
IOT_ACC_077588,Smart_Cam_Solo,3,4.87,6,1,87.6,Hot_Lead_Direct_Offer,1
IOT_ACC_077589,Video_Doorbell_Basic,6,8.82,6,0,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077590,Video_Doorbell_Basic,5,7.7,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077591,Multi_Sensor_Hub,2,3.56,1,0,40.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077592,Smart_Cam_Solo,4,4.06,1,4,71.4,Warm_Educational_Nurture,1
IOT_ACC_077593,Smart_Cam_Solo,3,1.94,0,0,32.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077594,Multi_Sensor_Hub,5,2.02,0,0,28.4,Low_Propensity_Keep_Basic,1
IOT_ACC_077595,Smart_Cam_Solo,1,2.48,1,1,29.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077596,Multi_Sensor_Hub,1,4.21,0,1,39.7,Low_Propensity_Keep_Basic,1
IOT_ACC_077597,Multi_Sensor_Hub,3,3.31,0,0,33.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077598,Multi_Sensor_Hub,7,4.87,4,2,89.7,Hot_Lead_Direct_Offer,0
IOT_ACC_077599,Smart_Cam_Solo,5,1.96,1,0,30.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077600,Multi_Sensor_Hub,1,4.03,2,1,42.3,Low_Propensity_Keep_Basic,1
IOT_ACC_077601,Smart_Cam_Solo,2,2.16,0,0,17.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077602,Video_Doorbell_Basic,3,6.12,3,0,71.7,Warm_Educational_Nurture,0
IOT_ACC_077603,Smart_Cam_Solo,3,11.72,5,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077604,Video_Doorbell_Basic,2,4.23,1,2,58.6,Warm_Educational_Nurture,0
IOT_ACC_077605,Video_Doorbell_Basic,3,1.24,2,0,28.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077606,Smart_Cam_Solo,6,4.08,0,1,54.8,Warm_Educational_Nurture,1
IOT_ACC_077607,Video_Doorbell_Basic,4,3.05,0,1,36.8,Low_Propensity_Keep_Basic,0
IOT_ACC_077608,Video_Doorbell_Basic,1,4.78,5,1,70.7,Warm_Educational_Nurture,1
IOT_ACC_077609,Multi_Sensor_Hub,2,4.07,1,6,69.6,Warm_Educational_Nurture,0
IOT_ACC_077610,Multi_Sensor_Hub,3,2.06,1,0,32.3,Low_Propensity_Keep_Basic,0
IOT_ACC_077611,Smart_Cam_Solo,3,4.1,0,1,46.1,Warm_Educational_Nurture,1
IOT_ACC_077612,Multi_Sensor_Hub,4,6.01,5,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077613,Smart_Cam_Solo,4,1.16,1,0,29.9,Low_Propensity_Keep_Basic,0
IOT_ACC_077614,Smart_Cam_Solo,3,9.92,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077615,Smart_Cam_Solo,3,4.08,2,2,57.7,Warm_Educational_Nurture,1
IOT_ACC_077616,Smart_Cam_Solo,5,2.39,0,1,35.0,Low_Propensity_Keep_Basic,1
IOT_ACC_077617,Smart_Cam_Solo,6,2.07,0,1,31.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077618,Video_Doorbell_Basic,5,4.08,0,0,38.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077619,Multi_Sensor_Hub,2,3.14,0,0,40.1,Low_Propensity_Keep_Basic,1
IOT_ACC_077620,Multi_Sensor_Hub,3,4.0,0,0,46.8,Warm_Educational_Nurture,0
IOT_ACC_077621,Video_Doorbell_Basic,3,5.35,4,1,79.9,Hot_Lead_Direct_Offer,1
IOT_ACC_077622,Smart_Cam_Solo,6,1.83,2,1,44.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077623,Multi_Sensor_Hub,2,2.51,2,1,38.2,Low_Propensity_Keep_Basic,0
IOT_ACC_077624,Smart_Cam_Solo,2,3.14,0,0,33.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077625,Multi_Sensor_Hub,3,1.98,1,1,36.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077626,Video_Doorbell_Basic,2,7.26,3,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077627,Multi_Sensor_Hub,6,2.01,1,0,37.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077628,Smart_Cam_Solo,4,7.06,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077629,Smart_Cam_Solo,4,6.7,6,2,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077630,Smart_Cam_Solo,1,2.0,1,1,23.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077631,Multi_Sensor_Hub,2,3.61,0,4,45.1,Warm_Educational_Nurture,1
IOT_ACC_077632,Multi_Sensor_Hub,1,3.52,1,1,26.8,Low_Propensity_Keep_Basic,0
IOT_ACC_077633,Video_Doorbell_Basic,4,1.72,1,0,21.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077634,Smart_Cam_Solo,2,5.6,5,6,95.7,Hot_Lead_Direct_Offer,0
IOT_ACC_077635,Video_Doorbell_Basic,6,3.04,2,2,58.8,Warm_Educational_Nurture,1
IOT_ACC_077636,Multi_Sensor_Hub,3,2.27,2,0,40.0,Low_Propensity_Keep_Basic,0
IOT_ACC_077637,Video_Doorbell_Basic,2,2.11,2,2,46.9,Warm_Educational_Nurture,0
IOT_ACC_077638,Video_Doorbell_Basic,5,9.34,4,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077639,Video_Doorbell_Basic,4,3.11,0,2,44.1,Low_Propensity_Keep_Basic,0
IOT_ACC_077640,Multi_Sensor_Hub,1,2.68,1,1,30.7,Low_Propensity_Keep_Basic,0
IOT_ACC_077641,Multi_Sensor_Hub,4,1.41,2,2,39.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077642,Smart_Cam_Solo,5,1.91,2,3,56.0,Warm_Educational_Nurture,1
IOT_ACC_077643,Video_Doorbell_Basic,3,2.27,1,1,36.9,Low_Propensity_Keep_Basic,1
IOT_ACC_077644,Multi_Sensor_Hub,3,4.17,2,0,54.1,Warm_Educational_Nurture,0
IOT_ACC_077645,Smart_Cam_Solo,4,2.42,0,1,23.5,Low_Propensity_Keep_Basic,0
IOT_ACC_077646,Smart_Cam_Solo,4,8.01,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077647,Video_Doorbell_Basic,4,1.93,0,1,28.4,Low_Propensity_Keep_Basic,0
IOT_ACC_077648,Video_Doorbell_Basic,6,2.09,1,3,45.9,Warm_Educational_Nurture,0
IOT_ACC_077649,Multi_Sensor_Hub,5,1.89,2,1,38.6,Low_Propensity_Keep_Basic,0
IOT_ACC_077650,Multi_Sensor_Hub,6,7.17,5,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077651,Multi_Sensor_Hub,2,2.23,2,2,41.8,Low_Propensity_Keep_Basic,1
IOT_ACC_077652,Video_Doorbell_Basic,6,3.75,0,3,55.7,Warm_Educational_Nurture,0
IOT_ACC_077653,Multi_Sensor_Hub,5,5.59,4,5,95.5,Hot_Lead_Direct_Offer,1
IOT_ACC_077654,Smart_Cam_Solo,5,3.21,0,3,41.9,Low_Propensity_Keep_Basic,0
IOT_ACC_077655,Multi_Sensor_Hub,5,4.05,0,1,49.9,Warm_Educational_Nurture,0
IOT_ACC_077656,Video_Doorbell_Basic,4,1.86,0,1,24.5,Low_Propensity_Keep_Basic,1
IOT_ACC_077657,Multi_Sensor_Hub,1,6.06,6,2,82.8,Hot_Lead_Direct_Offer,1
IOT_ACC_077658,Smart_Cam_Solo,4,9.23,6,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077659,Multi_Sensor_Hub,6,4.58,3,5,86.7,Hot_Lead_Direct_Offer,1
IOT_ACC_077660,Multi_Sensor_Hub,3,8.72,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077661,Smart_Cam_Solo,5,3.14,2,0,46.8,Warm_Educational_Nurture,1
IOT_ACC_077662,Smart_Cam_Solo,4,2.68,1,1,42.8,Low_Propensity_Keep_Basic,1
IOT_ACC_077663,Smart_Cam_Solo,3,8.33,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077664,Smart_Cam_Solo,3,1.16,0,0,13.9,Low_Propensity_Keep_Basic,0
IOT_ACC_077665,Smart_Cam_Solo,2,8.76,5,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_077666,Smart_Cam_Solo,1,3.84,0,1,30.5,Low_Propensity_Keep_Basic,1
IOT_ACC_077667,Multi_Sensor_Hub,3,1.39,1,2,26.9,Low_Propensity_Keep_Basic,0
IOT_ACC_077668,Video_Doorbell_Basic,2,6.08,4,4,96.3,Hot_Lead_Direct_Offer,1
IOT_ACC_077669,Smart_Cam_Solo,3,2.61,2,2,38.9,Low_Propensity_Keep_Basic,1
IOT_ACC_077670,Multi_Sensor_Hub,6,2.9,2,0,45.1,Warm_Educational_Nurture,0
IOT_ACC_077671,Video_Doorbell_Basic,9,0.74,2,1,45.7,Warm_Educational_Nurture,1
